2019-08-31,Texas                 ,  1,  45,Louisiana_Tech        , -1,  14
2019-08-31,Marshall              ,  1,  56,VMI                   , -1,  17
2019-08-31,Memphis               ,  1,  15,Mississippi           , -1,  10
2019-08-31,Mercer                , -1,  49,W_Carolina            ,  1,  27
2019-08-31,Michigan              ,  1,  40,MTSU                  , -1,  21
2019-08-31,Wyoming               ,  1,  37,Missouri              , -1,  31
2019-08-31,W_Michigan            ,  1,  48,Monmouth_NJ           , -1,  13
2019-08-31,Montana               , -1,  31,South_Dakota          ,  1,  17
2019-08-31,Texas_Tech            ,  1,  45,Montana_St            , -1,  10
2019-08-31,Tennessee_St          ,  1,  26,MS_Valley_St          , -1,  20
2019-08-31,Nebraska              ,  1,  35,South_Alabama         , -1,  21
2019-08-31,New_Mexico            ,  1,  39,Sam_Houston_St        , -1,  31
2019-08-31,Washington_St         ,  1,  58,New_Mexico_St         , -1,   7
2019-08-31,Old_Dominion          ,  1,  24,Norfolk_St            , -1,  21
2019-08-31,North_Carolina        ,  0,  24,South_Carolina        ,  0,  20
2019-08-31,Stanford              ,  1,  17,Northwestern          , -1,   7
2019-08-31,Ohio                  ,  1,  41,Rhode_Island          , -1,  20
2019-08-31,Virginia              , -1,  30,Pittsburgh            ,  1,  14
2019-08-31,Tennessee_Tech        ,  1,  59,Samford               , -1,  58
2019-08-31,San_Diego_St          ,  1,   6,Weber_St              , -1,   0
2019-08-31,S_Carolina_St         ,  1,  28,Wofford               , -1,  13
2019-08-31,UNLV                  ,  1,  56,Southern_Utah         , -1,  23
2019-08-31,St_Francis_PA         , -1,  14,Lehigh                ,  1,  13
2019-08-31,Boise_St              , -1,  36,Florida_St            ,  1,  31
2019-08-31,Syracuse              , -1,  24,Liberty               ,  1,   0
2019-08-31,Maryland              ,  1,  79,Howard                , -1,   0
2019-08-31,NC_State              ,  1,  34,East_Carolina         , -1,   6
2019-08-31,Ohio_St               ,  1,  45,FL_Atlantic           , -1,  21
2019-08-31,Arkansas              ,  1,  20,Portland_St           , -1,  13
2019-08-31,Iowa_St               ,  1,  29,Northern_Iowa         , -1,  26
2019-08-31,Central_Conn          , -1,  26,Fordham               ,  1,  23
2019-08-31,NC_A&T                ,  1,  24,Elon                  , -1,  21
2019-08-31,Prairie_View          , -1,  44,TX_Southern           ,  1,  23
2019-08-31,North_Dakota          ,  1,  47,Drake                 , -1,   7
2019-08-31,McNeese_St            ,  1,  34,Southern_Univ         , -1,  28
2019-09-01,Oklahoma              ,  1,  49,Houston               , -1,  31
2019-09-01,Bethune-Cookman       ,  0,  36,Jackson_St            ,  0,  15
2019-09-02,Notre_Dame            , -1,  35,Louisville            ,  1,  17
2019-09-06,Arizona_St            ,  1,  19,CS_Sacramento         , -1,   7
2019-09-06,Virginia              ,  1,  52,William_&_Mary        , -1,  17
2019-09-06,Boise_St              ,  1,  14,Marshall              , -1,   7
2019-09-06,Wake_Forest           , -1,  41,Rice                  ,  1,  21
2019-09-07,UAB                   , -1,  31,Akron                 ,  1,  20
2019-09-07,Alabama               ,  1,  62,New_Mexico_St         , -1,  10
2019-09-07,Ark_Pine_Bluff        , -1,  52,Alabama_A&M           ,  1,  34
2019-09-07,SUNY_Albany           ,  1,  45,Bryant                , -1,   3
2019-09-07,Appalachian_St        ,  1,  56,Charlotte             , -1,  41
2019-09-07,Arizona               ,  1,  65,Northern_Arizona      , -1,  41
2019-09-07,Arkansas_St           , -1,  43,UNLV                  ,  1,  17
2019-09-07,Michigan              ,  1,  24,Army                  , -1,  21
2019-09-07,Auburn                ,  1,  24,Tulane                , -1,   6
2019-09-07,Cent_Arkansas         , -1,  24,Austin_Peay           ,  1,  16
2019-09-07,Baylor                ,  1,  63,UT_San_Antonio        , -1,  14
2019-09-07,Boston_College        ,  1,  45,Richmond              , -1,  13
2019-09-07,Kansas_St             ,  1,  52,Bowling_Green         , -1,   0
2019-09-07,Sacred_Heart          ,  1,  30,Bucknell              , -1,  10
2019-09-07,Penn_St               ,  1,  45,Buffalo               , -1,  13
2019-09-07,California            , -1,  20,Washington            ,  1,  19
2019-09-07,Weber_St              ,  1,  41,Cal_Poly              , -1,  24
2019-09-07,South_Carolina        ,  1,  72,Charleston_So         , -1,  10
2019-09-07,Jacksonville_St       ,  1,  41,Chattanooga           , -1,  20
2019-09-07,Elon                  ,  1,  35,Citadel               , -1,  28
2019-09-07,Wisconsin             ,  1,  61,C_Michigan            , -1,   0
2019-09-07,Coastal_Car           , -1,  12,Kansas                ,  1,   7
2019-09-07,Colorado              ,  1,  34,Nebraska              , -1,  31
2019-09-07,Colorado_St           ,  1,  38,W_Illinois            , -1,  13
2019-09-07,Illinois              , -1,  31,Connecticut           ,  1,  23
2019-09-07,Dayton                , -1,  42,Indiana_St            ,  1,  35
2019-09-07,Delaware              , -1,  44,Rhode_Island          ,  1,  36
2019-09-07,East_Carolina         ,  1,  48,Gardner_Webb          , -1,   9
2019-09-07,Indiana               ,  1,  52,E_Illinois            , -1,   0
2019-09-07,Louisville            ,  1,  42,E_Kentucky            , -1,   0
2019-09-07,Kentucky              ,  1,  38,E_Michigan            , -1,  17
2019-09-07,UCF                   , -1,  48,FL_Atlantic           ,  1,  14
2019-09-07,Florida               ,  1,  45,TN_Martin             , -1,   0
2019-09-07,WKU                   , -1,  20,Florida_Intl          ,  1,  14
2019-09-07,Minnesota             , -1,  38,Fresno_St             ,  1,  35
2019-09-07,Georgia_St            ,  1,  48,Furman                , -1,  42
2019-09-07,Ga_Southern           ,  1,  26,Maine                 , -1,  18
2019-09-07,Georgetown            ,  1,  43,Marist                , -1,   3
2019-09-07,Georgia               ,  1,  63,Murray_St             , -1,  17
2019-09-07,Louisiana_Tech        ,  1,  20,Grambling             , -1,  14
2019-09-07,Hawaii                ,  1,  31,Oregon_St             , -1,  28
2019-09-07,Holy_Cross            ,  1,  13,New_Hampshire         , -1,  10
2019-09-07,Houston               ,  1,  37,Prairie_View          , -1,  17
2019-09-07,Illinois_St           ,  1,  42,Morehead_St           , -1,  14
2019-09-07,Iowa                  ,  1,  30,Rutgers               , -1,   0
2019-09-07,Monmouth_NJ           ,  1,  24,Lafayette             , -1,  21
2019-09-07,Lamar                 ,  1,  23,MS_Valley_St          , -1,  20
2019-09-07,Villanova             ,  1,  38,Lehigh                , -1,  10
2019-09-07,LSU                   , -1,  45,Texas                 ,  1,  38
2019-09-07,S_Illinois            , -1,  45,Massachusetts         ,  1,  20
2019-09-07,Oklahoma_St           ,  1,  56,McNeese_St            , -1,  14
2019-09-07,North_Carolina        ,  1,  28,Miami_FL              , -1,  25
2019-09-07,Miami_OH              ,  1,  48,Tennessee_Tech        , -1,  17
2019-09-07,Michigan_St           ,  1,  51,W_Michigan            , -1,  17
2019-09-07,Mississippi_St        ,  1,  38,Southern_Miss         , -1,  15
2019-09-07,Missouri              ,  1,  38,West_Virginia         , -1,   7
2019-09-07,Montana               ,  1,  61,North_Alabama         , -1,  17
2019-09-07,Montana_St            ,  1,  38,SE_Missouri_St        , -1,  17
2019-09-07,MTSU                  ,  1,  45,Tennessee_St          , -1,  26
2019-09-07,Towson                ,  1,  42,NC_Central            , -1,   3
2019-09-07,Washington_St         ,  1,  59,N_Colorado            , -1,  17
2019-09-07,NC_State              ,  1,  41,W_Carolina            , -1,   0
2019-09-07,N_Dakota_St           ,  1,  38,North_Dakota          , -1,   7
2019-09-07,Oregon                ,  1,  77,Nevada                , -1,   6
2019-09-07,Utah                  ,  1,  35,N_Illinois            , -1,  17
2019-09-07,Northern_Iowa         ,  1,  34,Southern_Utah         , -1,  14
2019-09-07,SMU                   ,  1,  49,North_Texas           , -1,  27
2019-09-07,Pittsburgh            ,  1,  20,Ohio                  , -1,  10
2019-09-07,Oklahoma              ,  1,  70,South_Dakota          , -1,  14
2019-09-07,Virginia_Tech         ,  1,  31,Old_Dominion          , -1,  17
2019-09-07,Purdue                ,  1,  42,Vanderbilt            , -1,  24
2019-09-07,UC_Davis              , -1,  38,San_Diego             ,  1,  35
2019-09-07,San_Diego_St          , -1,  23,UCLA                  ,  1,  14
2019-09-07,Tulsa                 , -1,  34,San_Jose_St           ,  1,  16
2019-09-07,USC                   ,  1,  45,Stanford              , -1,  20
2019-09-07,Utah_St               ,  1,  62,Stony_Brook           , -1,   7
2019-09-07,Wyoming               , -1,  23,Texas_St              ,  1,  14
2019-09-07,Texas_Tech            ,  1,  38,UTEP                  , -1,   3
2019-09-07,South_Alabama         ,  1,  37,Jackson_St            , -1,  14
2019-09-07,Youngstown_St         ,  1,  54,Howard                , -1,  28
2019-09-07,James_Madison         ,  1,  44,St_Francis_PA         , -1,   7
2019-09-07,Ball_St               ,  1,  57,Fordham               , -1,  29
2019-09-07,Clemson               ,  1,  24,Texas_A&M             , -1,  10
2019-09-07,Duke                  ,  1,  45,NC_A&T                , -1,  13
2019-09-07,Florida_St            ,  1,  45,ULM                   , -1,  44
2019-09-07,Georgia_Tech          ,  1,  14,South_Florida         , -1,  10
2019-09-07,Kent                  ,  1,  26,Kennesaw              , -1,  23
2019-09-07,Maryland              ,  1,  63,Syracuse              , -1,  20
2019-09-07,Ohio_St               ,  1,  42,Cincinnati            , -1,   0
2019-09-07,BYU                   , -1,  29,Tennessee             ,  1,  26
2019-09-07,Louisiana             ,  1,  35,Liberty               , -1,  14
2019-09-07,Memphis               ,  1,  55,Southern_Univ         , -1,  24
2019-09-07,Mississippi           ,  1,  31,Arkansas              , -1,  17
2019-09-07,Central_Conn          ,  1,  40,Merrimack             , -1,  37
2019-09-07,Incarnate_Word        ,  1,  63,TX_Southern           , -1,  44
2019-09-07,S_Dakota_St           ,  1,  38,LIU_Post              , -1,   3
2019-09-07,Mercer                , -1,  45,Presbyterian          ,  1,   7
2019-09-13,Kansas                , -1,  48,Boston_College        ,  1,  24
2019-09-13,Washington_St         , -1,  31,Houston               ,  1,  24
2019-09-13,Wake_Forest           ,  1,  24,North_Carolina        , -1,  18
2019-09-14,Cent_Arkansas         ,  1,  31,Abilene_Chr           , -1,  30
2019-09-14,Air_Force             , -1,  30,Colorado              ,  1,  23
2019-09-14,C_Michigan            ,  1,  45,Akron                 , -1,  24
2019-09-14,Alabama               , -1,  47,South_Carolina        ,  1,  23
2019-09-14,Alabama_A&M           , -1,  31,North_Alabama         ,  1,  24
2019-09-14,Monmouth_NJ           ,  1,  38,SUNY_Albany           , -1,  35
2019-09-14,McNeese_St            ,  1,  17,Alcorn_St             , -1,  14
2019-09-14,Arizona               ,  1,  28,Texas_Tech            , -1,  14
2019-09-14,Arizona_St            , -1,  10,Michigan_St           ,  1,   7
2019-09-14,Georgia               ,  1,  55,Arkansas_St           , -1,   0
2019-09-14,Army                  , -1,  31,UT_San_Antonio        ,  1,  13
2019-09-14,Auburn                ,  1,  55,Kent                  , -1,  16
2019-09-14,Austin_Peay           , -1,  48,Mercer                ,  1,  34
2019-09-14,FL_Atlantic           , -1,  41,Ball_St               ,  1,  31
2019-09-14,Miami_FL              ,  1,  63,Bethune-Cookman       , -1,   0
2019-09-14,Boise_St              ,  1,  45,Portland_St           , -1,  10
2019-09-14,Louisiana_Tech        , -1,  35,Bowling_Green         ,  1,   7
2019-09-14,Villanova             , -1,  45,Bucknell              ,  1,  10
2019-09-14,California            ,  1,  23,North_Texas           , -1,  17
2019-09-14,Oregon_St             ,  1,  45,Cal_Poly              , -1,   7
2019-09-14,Charlotte             ,  1,  52,Massachusetts         , -1,  17
2019-09-14,Tennessee             ,  1,  45,Chattanooga           , -1,   0
2019-09-14,Cincinnati            ,  1,  35,Miami_OH              , -1,  13
2019-09-14,Coastal_Car           ,  1,  46,Norfolk_St            , -1,   7
2019-09-14,William_&_Mary        ,  1,  38,Colgate               , -1,  10
2019-09-14,CS_Sacramento         ,  1,  50,N_Colorado            , -1,   0
2019-09-14,N_Dakota_St           , -1,  47,Delaware              ,  1,  22
2019-09-14,Duke                  , -1,  41,MTSU                  ,  1,  18
2019-09-14,Youngstown_St         ,  1,  34,Duquesne              , -1,  14
2019-09-14,Navy                  ,  1,  42,East_Carolina         , -1,  10
2019-09-14,Illinois_St           , -1,  21,E_Illinois            ,  1,   3
2019-09-14,Indiana_St            ,  1,  19,E_Kentucky            , -1,   7
2019-09-14,Elon                  , -1,  42,Richmond              ,  1,  20
2019-09-14,E_Michigan            , -1,  34,Illinois              ,  1,  31
2019-09-14,VMI                   , -1,  31,ETSU                  ,  1,  24
2019-09-14,Jacksonville_St       ,  1,  49,E_Washington          , -1,  45
2019-09-14,Florida               , -1,  29,Kentucky              ,  1,  21
2019-09-14,Florida_Intl          ,  1,  30,New_Hampshire         , -1,  17
2019-09-14,Virginia_Tech         ,  1,  24,Furman                , -1,  17
2019-09-14,Gardner_Webb          ,  1,  21,NC_Central            , -1,  12
2019-09-14,Minnesota             ,  1,  35,Ga_Southern           , -1,  32
2019-09-14,W_Michigan            ,  1,  57,Georgia_St            , -1,  10
2019-09-14,Washington            ,  1,  52,Hawaii                , -1,  20
2019-09-14,Houston_Bap           , -1,  53,South_Dakota          ,  1,  52
2019-09-14,Wyoming               ,  1,  21,Idaho                 , -1,  16
2019-09-14,Utah                  ,  1,  31,Idaho_St              , -1,   0
2019-09-14,James_Madison         ,  1,  63,Morgan_St             , -1,  12
2019-09-14,Kansas_St             , -1,  31,Mississippi_St        ,  1,  24
2019-09-14,Sacred_Heart          , -1,  56,Lafayette             ,  1,  40
2019-09-14,Texas_A&M             ,  1,  62,Lamar                 , -1,   3
2019-09-14,UC_Davis              ,  1,  41,Lehigh                , -1,  13
2019-09-14,Louisville            ,  0,  38,WKU                   ,  0,  21
2019-09-14,LSU                   ,  1,  65,Northwestern_LA       , -1,  14
2019-09-14,Towson                , -1,  45,Maine                 ,  1,  23
2019-09-14,Marist                ,  1,  26,Stetson               , -1,  23
2019-09-14,Marshall              ,  1,  33,Ohio                  , -1,  31
2019-09-14,Temple                ,  1,  20,Maryland              , -1,  17
2019-09-14,Memphis               , -1,  42,South_Alabama         ,  1,   6
2019-09-14,Mississippi           ,  1,  40,SE_Louisiana          , -1,  29
2019-09-14,Missouri              ,  1,  50,SE_Missouri_St        , -1,   0
2019-09-14,Tulane                ,  1,  58,Missouri_St           , -1,   6
2019-09-14,Oregon                ,  1,  35,Montana               , -1,   3
2019-09-14,Montana_St            , -1,  23,W_Illinois            ,  1,  14
2019-09-14,Toledo                ,  1,  45,Murray_St             , -1,   0
2019-09-14,West_Virginia         ,  1,  44,NC_State              , -1,  27
2019-09-14,Nebraska              ,  1,  44,N_Illinois            , -1,   8
2019-09-14,Nevada                ,  1,  19,Weber_St              , -1,  13
2019-09-14,Notre_Dame            ,  1,  66,New_Mexico            , -1,  14
2019-09-14,San_Diego_St          , -1,  31,New_Mexico_St         ,  1,  10
2019-09-14,Nicholls_St           , -1,  42,Prairie_View          ,  1,  35
2019-09-14,North_Dakota          ,  1,  27,Sam_Houston_St        , -1,  23
2019-09-14,Northwestern          ,  1,  30,UNLV                  , -1,  14
2019-09-14,Oklahoma              , -1,  48,UCLA                  ,  1,  14
